,train,test,parameters
0,1.0,0.7085714285714286,"[232.2964614086498, 0.3239018074782722, 18418.103744960034, 145.76131774148655, 'rbf']"
1,1.0,0.7085714285714286,"[243.87369154822332, 0.18727261090069924, 148993.2099153927, 378.26246179628924, 'rbf']"
2,0.9549304295220808,0.8895238095238096,"[1.0, 1e-05, 100.0, 500.0, 'linear']"
3,0.9271627344222626,0.8619047619047618,"[1000.0, 0.8, 200000.0, 0.0001, 'sigmoid']"
4,0.9549304295220808,0.8895238095238096,"[1.0, 1e-05, 200000.0, 500.0, 'linear']"
5,0.9271627344222626,0.8619047619047618,"[1000.0, 0.8, 100.0, 0.0001, 'sigmoid']"
6,0.7083484573502722,0.7085714285714286,"[1.0, 0.8, 100.0, 0.0001, 'sigmoid']"
7,1.0,0.9180952380952382,"[1000.0, 1e-05, 200000.0, 500.0, 'linear']"
8,1.0,0.9180952380952382,"[1000.0, 1e-05, 100.0, 0.0001, 'linear']"
9,0.7083484573502722,0.7085714285714286,"[1.0, 0.8, 200000.0, 500.0, 'sigmoid']"
10,0.9549304295220808,0.8895238095238096,"[1.0, 1e-05, 100.0, 0.0001, 'linear']"
11,0.7083484573502722,0.7085714285714286,"[1000.0, 0.8, 200000.0, 500.0, 'sigmoid']"
12,0.7083484573502722,0.7085714285714286,"[1.0, 0.8, 100.0, 500.0, 'sigmoid']"
13,1.0,0.9180952380952382,"[1000.0, 1e-05, 200000.0, 0.0001, 'linear']"
14,0.7083484573502722,0.7085714285714286,"[1.0, 1e-05, 100.0, 500.0, 'sigmoid']"
15,1.0,0.9180952380952382,"[1000.0, 0.8, 200000.0, 0.0001, 'linear']"
16,1.0,0.9180952380952382,"[1000.0, 1e-05, 200000.0, 0.0001, 'linear']"
17,0.7083484573502722,0.7085714285714286,"[1.0, 0.8, 100.0, 500.0, 'sigmoid']"
18,1.0,0.9180952380952382,"[1000.0, 0.8, 200000.0, 0.0001, 'linear']"
19,0.7083484573502722,0.7085714285714286,"[1.0, 1e-05, 100.0, 500.0, 'sigmoid']"
20,0.9480338777979431,0.8761904761904763,"[1.0, 0.8, 100.0, 500.0, 'linear']"
21,0.9201451905626135,0.8904761904761903,"[1000.0, 1e-05, 200000.0, 0.0001, 'sigmoid']"
22,0.7083484573502722,0.7085714285714286,"[1.0, 1e-05, 200000.0, 500.0, 'sigmoid']"
23,1.0,0.9180952380952382,"[1000.0, 0.8, 100.0, 0.0001, 'linear']"
24,1.0,0.9180952380952382,"[1000.0, 1e-05, 200000.0, 0.0001, 'linear']"
25,0.7083484573502722,0.7085714285714286,"[1.0, 0.8, 100.0, 500.0, 'sigmoid']"
26,1.0,0.9180952380952382,"[1000.0, 1e-05, 200000.0, 0.0001, 'linear']"
27,0.7083484573502722,0.7085714285714286,"[1.0, 0.8, 100.0, 500.0, 'sigmoid']"
28,0.7083484573502722,0.7085714285714286,"[1.0, 0.8, 200000.0, 0.0001, 'sigmoid']"
29,1.0,0.9180952380952382,"[1000.0, 1e-05, 100.0, 500.0, 'linear']"
30,0.9549304295220808,0.8895238095238096,"[1.0, 1e-05, 100.0, 500.0, 'linear']"
31,0.9271627344222626,0.8619047619047618,"[1000.0, 0.8, 200000.0, 0.0001, 'sigmoid']"
32,1.0,0.9180952380952382,"[1000.0, 0.8, 200000.0, 500.0, 'linear']"
33,0.7083484573502722,0.7085714285714286,"[1.0, 1e-05, 100.0, 0.0001, 'sigmoid']"
34,0.9480338777979431,0.8761904761904763,"[1.0, 0.8, 200000.0, 0.0001, 'linear']"
35,0.7083484573502722,0.7085714285714286,"[1000.0, 1e-05, 100.0, 500.0, 'sigmoid']"
