,train,test,parameters
0,1.0,0.9180952380952382,"[258.35119537068954, 0.09109135046411554, 57090.14123764716, 175.35930670921238, 'poly']"
1,1.0,0.9038095238095238,"[659.088658373798, 0.7217413296250305, 110593.08596788364, 315.93497723545835, 'poly']"
2,0.9549304295220808,0.8895238095238096,"[1.0, 1e-05, 200000.0, 0.0001, 'linear']"
3,0.7083484573502722,0.7085714285714286,"[1000.0, 0.8, 100.0, 500.0, 'sigmoid']"
4,0.7083484573502722,0.7085714285714286,"[1000.0, 0.8, 100.0, 500.0, 'sigmoid']"
5,0.9549304295220808,0.8895238095238096,"[1.0, 1e-05, 200000.0, 0.0001, 'linear']"
6,0.7083484573502722,0.7085714285714286,"[1000.0, 1e-05, 100.0, 500.0, 'sigmoid']"
7,0.9480338777979431,0.8761904761904763,"[1.0, 0.8, 200000.0, 0.0001, 'linear']"
8,0.9480338777979431,0.8761904761904763,"[1.0, 0.8, 200000.0, 0.0001, 'linear']"
9,0.7083484573502722,0.7085714285714286,"[1000.0, 1e-05, 100.0, 500.0, 'sigmoid']"
10,0.9480338777979431,0.8761904761904763,"[1.0, 0.8, 100.0, 0.0001, 'linear']"
11,0.7083484573502722,0.7085714285714286,"[1000.0, 1e-05, 200000.0, 500.0, 'sigmoid']"
12,0.7083484573502722,0.7085714285714286,"[1000.0, 0.8, 100.0, 500.0, 'sigmoid']"
13,0.9549304295220808,0.8895238095238096,"[1.0, 1e-05, 200000.0, 0.0001, 'linear']"
14,0.7083484573502722,0.7085714285714286,"[1.0, 1e-05, 200000.0, 500.0, 'sigmoid']"
15,1.0,0.9180952380952382,"[1000.0, 0.8, 100.0, 0.0001, 'linear']"
16,0.9480338777979431,0.8761904761904763,"[1.0, 0.8, 200000.0, 500.0, 'linear']"
17,0.9201451905626135,0.8904761904761903,"[1000.0, 1e-05, 100.0, 0.0001, 'sigmoid']"
18,1.0,0.9180952380952382,"[1000.0, 0.8, 200000.0, 500.0, 'linear']"
19,0.7083484573502722,0.7085714285714286,"[1.0, 1e-05, 100.0, 0.0001, 'sigmoid']"
20,0.7083484573502722,0.7085714285714286,"[1.0, 1e-05, 200000.0, 0.0001, 'sigmoid']"
21,1.0,0.9180952380952382,"[1000.0, 0.8, 100.0, 500.0, 'linear']"
22,0.7083484573502722,0.7085714285714286,"[1.0, 1e-05, 100.0, 500.0, 'sigmoid']"
